x,y,z
301,864,-336
316,928,-298
327,1008,-292
329,1033,-308
315,969,-270
288,968,-231
247,987,-236
210,989,-288
242,884,-316
327,829,-245
421,816,-186
480,840,-191
450,896,-276
416,922,-268
387,972,-250
268,1149,-327
177,1225,-382
104,1264,-406
82,1258,-397
200,1085,-329
291,958,-316
359,875,-368
394,825,-622
367,754,-720
299,641,-784
182,543,-845
-88,482,-935
-189,476,-916
-285,470,-864
-404,481,-810
-638,582,-716
-656,650,-644
-588,714,-551
-479,766,-460
-329,831,-343
-294,852,-293
-251,870,-237
-197,883,-199
-120,960,-246
-92,1054,-226
-28,1131,-91
107,1078,14
-13,1055,-319
-296,1101,-720
-565,1136,-851
-346,866,-307
4,695,-171
202,653,-254
156,732,-383
-115,891,-404
-87,881,-364
18,853,-327
109,852,-283
160,940,-231
178,975,-245
201,987,-247
203,990,-218
120,1026,-168
96,1046,-182
116,1047,-185
161,1028,-155
172,1024,-142
127,1043,-215
93,1033,-286
115,898,-275
153,871,-252
214,915,-265
292,1000,-290
345,1127,-279
293,1173,-274
260,1232,-272
292,1282,-241
385,1218,-140
325,1134,-201
219,1071,-362
144,1026,-545
150,898,-731
150,814,-743
129,732,-728
104,661,-689
12,595,-614
-73,596,-612
-159,595,-622
-232,587,-617
-237,607,-606
-269,638,-600
-348,666,-602
-515,721,-626
-516,758,-638
-459,784,-634
-381,784,-601
-292,740,-453
-282,725,-387
-260,732,-367
-215,798,-403
-148,1208,-426
-107,1451,-244
-22,1544,28
54,1388,188
-197,662,-200
-408,508,-423
-413,607,-444
-165,806,-350
261,921,-342
141,898,-390
-43,930,-376
36,1060,-246
205,1065,-213
284,1035,-213
262,1005,-221
209,993,-200
239,987,-182
264,976,-179
248,955,-228
262,941,-253
305,934,-263
342,949,-254
292,1012,-193
259,1021,-172
274,1037,-186
323,1094,-239
332,1238,-360
261,1236,-372
187,1186,-349
150,1121,-316
191,993,-351
210,928,-466
207,866,-614
197,801,-728
180,641,-779
140,574,-791
60,538,-827
-157,558,-881
-253,604,-852
-327,655,-772
-386,688,-648
-486,723,-406
-502,763,-359
-468,805,-361
-398,819,-382
-285,766,-404
-257,741,-411
-221,724,-414
-144,737,-356
-150,830,-317
-193,992,-302
-234,1157,-280
-3,1134,26
255,983,219
372,921,220
183,1002,-21
-484,1113,-575
-424,989,-586
-104,853,-456
196,803,-302
147,918,-229
-6,967,-341
-39,961,-472
70,909,-528
355,852,-346
396,916,-247
385,1018,-218
350,1145,-223
323,1133,-165
270,1091,-80
203,1044,-21
135,996,-113
156,976,-194
210,924,-196
284,844,-104
393,853,45
369,1009,4
278,1169,-37
57,1166,31
38,1063,45
82,997,-9
121,986,-101
57,1008,-230
25,1022,-270
37,1040,-315
64,1044,-354
32,976,-362
-8,936,-376
-21,914,-433
1,893,-511
49,780,-583
4,725,-597
-80,703,-632
-189,698,-670
-206,702,-639
-251,723,-611
-336,749,-606
-443,760,-586
-411,765,-561
-365,780,-563
-345,784,-588
-350,727,-491
-331,716,-328
-302,757,-156
-273,849,-42
-222,1039,-10
-218,1079,-13
-224,1093,18
-131,1096,93
-55,1083,-8
-57,1061,-218
-167,1035,-405
-341,955,-326
-249,901,-219
-108,860,-218
-36,848,-288
-71,848,-227
-69,846,-164
-30,869,-161
26,982,-201
41,987,-148
69,952,-83
104,941,-66
110,1111,-161
73,1179,-190
31,1148,-186
19,1031,-156
132,799,-18
198,771,43
204,795,37
140,831,-41
2,812,-181
23,789,-183
102,827,-179
198,938,-183
285,1171,-124
259,1210,-88
228,1226,-127
250,1337,-417
260,1390,-527
250,1349,-541
260,1189,-504
401,850,-634
415,816,-803
332,811,-906
91,629,-815
38,527,-768
8,487,-772
-42,487,-786
-240,462,-763
-342,452,-759
-420,470,-753
-463,510,-714
-421,599,-564
-352,656,-524
-284,723,-518
-245,781,-514
-256,839,-410
-253,911,-321
-210,1055,-204
-130,1214,-39
7,1201,127
-35,1052,-149
-188,953,-619
-492,938,-1064
-387,875,-839
-97,774,-528
204,713,-308
255,735,-309
92,729,-446
4,717,-545
53,750,-521
286,977,-246
309,1073,-227
261,1083,-335
191,854,-519
257,732,-457
377,693,-345
494,753,-248
522,985,-101
412,1063,-33
265,1102,-6
145,1108,-43
129,1013,-157
201,938,-156
274,904,-144
353,1040,-232
328,1151,-291
244,1229,-301
123,1249,-267
12,1156,-283
96,1101,-392
224,1058,-528
319,1010,-642
294,848,-772
221,753,-822
132,663,-854
22,576,-847
-194,413,-714
-242,364,-634
-243,359,-573
-232,414,-556
-294,668,-702
-363,800,-801
-415,890,-838
-365,924,-708
-285,891,-639
-225,846,-607
-226,805,-561
-375,860,-231
-387,977,24
-283,1101,247
-116,1189,309
-129,1285,-369
-394,1266,-771
-615,1134,-816
-246,690,-126
144,611,41
337,692,3
251,864,-61
-161,1120,1
-204,1118,11
-143,1037,-17
-54,924,-31
75,832,84
95,885,149
49,958,150
-65,999,64
-230,913,-169
-166,812,-143
-59,723,-17
-5,690,73
-133,808,-165
-206,871,-301
-209,885,-286
4,903,-119
160,985,-167
292,1075,-255
366,1135,-298
397,1347,-98
415,1453,83
377,1332,100
213,991,-193
-156,753,-867
-114,986,-702
8,1107,-388
5,872,-330
-52,895,-391
-48,1062,-331
-3,1218,-271
149,1271,-473
307,1310,-541
483,1394,-500
593,1430,-437
561,1104,-576
512,840,-745
453,611,-892
342,439,-984
-36,273,-1034
-200,271,-999
-310,289,-909
-393,309,-786
-555,433,-618
-590,557,-605
-571,678,-607
-454,747,-488
-405,704,-328
-371,709,-169
-352,860,-85
-315,1421,7
-234,1459,105
-117,1245,75
-52,969,-208
-257,814,-839
-340,808,-720
-266,760,-406
-97,753,-174
28,979,-325
-4,1041,-485
23,1032,-531
129,1037,-445
314,1135,-231
325,1067,-270
311,894,-361
289,642,-315
286,692,-202
277,797,-149
251,867,-183
172,806,-264
174,779,-232
213,824,-194
256,924,-194
286,1071,-255
312,1065,-246
355,1035,-212
377,1031,-198
259,1202,-266
174,1317,-300
138,1362,-320
170,1309,-340
330,1088,-382
377,1030,-409
368,1007,-473
305,983,-592
123,870,-891
45,785,-990
-24,679,-1019
-157,455,-848
-225,395,-712
-299,399,-603
-380,456,-532
-528,619,-423
-576,665,-377
-596,677,-372
-589,680,-418
-516,709,-484
-451,713,-395
-370,733,-260
-267,983,-227
-310,1134,-345
-401,1163,-416
-471,1037,-354
-339,828,46
-181,1002,225
-103,1273,282
-208,1413,151
-714,957,-443
-721,616,-593
-460,430,-549
-106,455,-405
126,873,-197
-9,1082,-149
-161,1215,-115
-244,1250,-98
-155,1084,-125
-46,1004,-143
46,992,-125
69,994,77
10,894,199
-61,748,227
-125,638,92
-170,696,-447
-110,791,-555
-2,847,-453
92,845,-249
78,771,-102
66,774,-183
168,835,-255
380,957,-290
669,1327,-387
570,1510,-424
383,1615,-390
247,1592,-294
298,1260,-166
358,1113,-209
363,1049,-312
314,1040,-578
331,1006,-699
369,946,-804
388,875,-893
295,691,-1009
205,573,-1035
117,468,-1041
47,401,-1020
-2,370,-899
-19,375,-841
-91,389,-810
-246,420,-807
-665,536,-841
-774,590,-822
-745,624,-739
-604,646,-611
-301,724,-484
-245,813,-523
-237,931,-550
-250,1063,-397
-245,1009,-237
-219,935,-40
-157,1005,132
-205,1059,-128
-323,982,-526
-441,778,-764
-341,551,-390
-153,678,-190
-17,860,-184
0,987,-265
-119,1051,-258
-112,1078,-217
-57,1118,-206
-2,1132,-211
32,934,-203
37,779,-190
67,692,-180
135,721,-201
296,1025,-393
284,1192,-437
190,1291,-313
-13,1207,181
-36,1117,213
-32,1055,50
-45,993,-148
-99,762,-252
-84,680,-242
-44,697,-257
-8,795,-278
51,1001,-299
89,1070,-314
116,1148,-315
116,1247,-290
78,1354,-237
89,1290,-234
138,1178,-240
209,1078,-267
279,969,-439
246,897,-552
184,796,-649
34,605,-819
-28,541,-896
-69,487,-942
-101,443,-941
-222,460,-862
-316,546,-829
-409,652,-811
-484,735,-794
-509,795,-636
-452,812,-494
-384,823,-365
-332,823,-276
-261,863,-143
-261,947,-88
-318,1060,-82
-397,1151,-131
-302,1085,-263
-146,967,-324
-75,878,-373
-151,839,-380
-366,787,-324
-314,780,-383
-201,826,-488
-82,944,-450
-49,919,-299
8,859,-200
63,819,-221
81,842,-398
124,852,-393
213,855,-312
276,873,-218
163,964,-258
112,1008,-379
147,1017,-442
212,972,-389
203,815,-220
201,825,-272
272,922,-364
386,1059,-401
488,1252,-288
455,1280,-239
406,1280,-228
335,1276,-281
320,1291,-336
319,1288,-404
336,1211,-467
397,831,-525
391,701,-562
339,702,-643
211,780,-811
196,687,-817
192,545,-796
153,441,-800
-28,406,-909
-128,433,-951
-237,494,-963
-372,586,-950
-600,693,-815
-596,682,-688
-519,683,-570
-424,718,-508
-298,780,-499
-255,778,-449
-221,783,-360
-201,810,-284
-219,896,-295
-241,962,-325
-220,1058,-288
-99,1166,-177
202,1276,-158
76,1191,-365
-247,997,-539
-533,684,-370
-289,754,-223
-19,889,-160
0,865,-123
-109,768,-154
-123,753,-263
98,938,-398
202,1007,-289
251,1025,-148
245,1020,-90
147,1023,-213
124,1005,-237
149,948,-193
204,867,-131
288,811,-138
288,857,-194
274,901,-237
274,906,-263
396,876,-324
479,914,-346
510,993,-335
464,1089,-311
320,1272,-350
324,1329,-377
363,1332,-352
379,1268,-291
305,1071,-279
285,1012,-349
293,979,-421
281,861,-515
255,758,-560
233,650,-624
199,568,-703
-14,498,-848
-174,476,-890
-312,470,-908
-400,505,-893
-485,652,-740
-533,699,-647
-577,728,-575
-586,767,-510
-462,873,-360
-382,900,-312
-320,902,-287
-223,869,-219
-186,861,-189
-166,893,-184
-139,982,-163
20,1146,60
77,1111,71
13,1023,-165
-184,947,-566
-546,855,-884
-464,776,-690
-208,693,-481
85,656,-370
285,756,-345
190,827,-391
92,869,-458
70,878,-495
248,902,-415
346,967,-367
400,1041,-320
405,1068,-253
302,971,-188
240,950,-247
214,969,-296
272,953,-172
293,916,-87
283,925,-66
262,1002,-97
269,1177,-142
273,1184,-133
242,1152,-140
180,1130,-187
68,1171,-337
58,1190,-355
83,1186,-329
130,1159,-324
236,1040,-560
276,946,-729
297,837,-849
277,727,-904
82,540,-901
-31,465,-871
-114,418,-843
-186,419,-828
-401,536,-774
-522,589,-703
-608,627,-628
-624,768,-521
-571,861,-462
-494,905,-387
-407,880,-316
-293,806,-221
-296,851,-175
-317,954,-97
-320,1082,30
-200,1212,166
-135,1167,-85
-144,1089,-510
-243,1022,-796
-393,929,-199
-296,887,244
-143,857,359
-57,828,165
-194,648,-239
-251,529,-274
-213,481,-302
-32,701,-417
10,864,-415
28,971,-352
44,1011,-265
95,1019,-198
125,1034,-259
166,1054,-344
221,1062,-388
313,1053,-259
311,1058,-178
273,1055,-160
185,976,-236
192,951,-268
240,980,-303
315,1050,-347
453,1196,-331
463,1241,-255
415,1255,-203
333,1226,-219
245,1109,-365
238,1085,-428
209,1091,-488
156,1093,-550
148,971,-576
214,866,-520
266,792,-463
263,774,-442
139,788,-505
76,751,-556
22,688,-614
-116,555,-760
-222,501,-823
-345,477,-863
-578,555,-852
-667,606,-786
-719,628,-674
-726,627,-542
-597,627,-364
-483,621,-333
-365,615,-310
-280,642,-282
-284,872,-258
-338,1045,-263
-384,1208,-258
-409,1314,-252
-357,1333,-253
-213,1306,-163
0,1252,-17
125,977,-148
-113,847,-466
-377,798,-691
-450,798,-671
-55,759,-196
67,784,-27
30,877,7
-80,964,-82
-142,860,-399
-41,769,-454
132,759,-384
307,824,-274
206,968,-336
-25,950,-418
-93,850,-382
453,734,-234
627,867,-314
538,1044,-406
343,1152,-399
323,1203,-217
420,1234,-189
421,1234,-205
332,1178,-235
229,1086,-303
256,1130,-343
268,1192,-389
239,1214,-447
166,1070,-583
169,963,-628
175,884,-655
110,795,-715
68,725,-745
40,628,-761
3,530,-765
-181,406,-759
-295,387,-736
-383,408,-692
-443,479,-632
-501,677,-488
-496,743,-441
-478,774,-436
-467,781,-458
-479,757,-406
-471,740,-297
-437,734,-173
-381,759,-85
-246,965,-193
-199,1112,-385
-208,1211,-573
-274,1215,-644
-170,1029,-141
93,977,246
258,1006,367
-283,1048,-462
-601,920,-814
-596,737,-760
-313,609,-447
185,623,-251
203,663,-459
164,691,-612
161,735,-584
261,979,-286
311,1142,-199
369,1254,-133
426,1274,-67
324,1096,-145
159,967,-272
18,858,-318
-21,801,-239
240,838,-48
377,890,-93
379,953,-190
176,1094,-230
172,1169,-182
193,1254,-202
134,1315,-316
-31,1173,-505
67,1035,-496
243,959,-505
358,917,-710
239,817,-793
111,667,-805
5,537,-773
-163,451,-737
-259,450,-730
-356,453,-697
-433,475,-632
-494,586,-513
-486,633,-497
-469,661,-505
-434,733,-493
-403,795,-445
-360,871,-384
-317,954,-329
-260,1073,-242
-251,1076,-221
-275,1052,-240
-330,1050,-285
-299,1260,-187
-141,1365,-58
-20,1312,-32
-267,812,-310
-404,662,-367
-323,689,-316
-83,806,-237
117,929,-154
3,940,-153
-81,965,-197
56,1007,-274
153,1014,-183
180,1034,-21
143,1064,119
21,1077,121
-15,1045,54
-30,978,27
-19,886,40
109,834,19
169,944,-21
139,1063,-37
-4,1084,-32
-282,837,-104
-232,782,-189
-99,882,-276
0,1094,-361
-26,1404,-517
-12,1351,-534
85,1186,-493
270,856,-438
221,776,-538
115,731,-705
37,695,-851
-1,647,-844
-80,627,-755
-214,587,-696
-344,538,-681
-439,604,-668
-429,735,-633
-411,849,-575
-352,857,-410
-311,824,-330
-271,847,-259
-239,938,-180
-144,1145,23
-85,1145,18
-78,1063,-174
-175,958,-491
-533,857,-735
-548,843,-545
-353,822,-355
-46,800,-289
214,758,-288
87,734,-214
-43,734,-139
-53,775,-114
224,900,-151
330,956,-152
347,1031,-162
302,1119,-218
227,1177,-374
263,1119,-332
342,1056,-178
531,1169,114
604,1335,120
620,1405,66
528,1280,4
99,996,-86
-15,1155,-136
18,1364,-192
112,1386,-242
108,1014,-292
49,957,-311
37,989,-344
103,860,-446
85,729,-498
12,651,-536
-80,614,-548
-189,520,-582
-234,524,-652
-321,592,-708
-442,660,-694
-606,625,-573
-605,612,-568
-567,657,-549
-512,724,-439
-409,822,-108
-384,919,-81
-373,1054,-144
-359,1144,-190
-304,1038,-118
-274,984,-196
-242,1016,-453
-214,1048,-878
-252,929,-682
-294,792,-318
-281,727,-87
-116,830,-369
-71,872,-521
-55,848,-499
-10,784,-393
208,776,-349
267,860,-369
248,953,-346
149,1069,-271
137,1086,-261
138,1074,-233
133,1043,-167
134,1014,-72
155,1015,-102
177,994,-146
187,951,-161
194,911,-147
198,933,-163
189,959,-172
154,980,-147
76,1055,-84
107,1108,-124
201,1147,-198
437,1122,-221
486,1066,-158
452,1024,-140
340,1030,-233
97,1167,-540
85,1234,-563
144,1264,-495
216,1236,-425
280,1011,-477
294,883,-547
302,794,-594
290,740,-615
173,630,-620
86,574,-612
-5,539,-599
-100,523,-590
-324,511,-614
-451,518,-650
-567,552,-692
-644,617,-714
-635,742,-572
-573,745,-436
-506,708,-340
-361,684,-352
-288,816,-364
-239,1049,-274
-216,1265,-27
-121,1173,406
-53,938,79
-46,773,-590
-131,746,-1148
-368,893,-803
-366,938,-350
-273,944,-148
-166,922,-192
-155,820,-381
-187,769,-405
-147,760,-414
-30,816,-411
169,1017,-334
173,1073,-265
143,1080,-192
97,1054,-82
78,1058,-48
47,1069,-22
7,1081,-2
-47,1071,15
-60,1040,24
-72,1009,34
-76,990,25
17,921,-71
88,847,-107
114,786,-104
35,787,-75
12,827,-107
30,891,-168
77,992,-231
182,1233,-268
214,1303,-247
224,1312,-230
211,1267,-236
142,1140,-320
103,1113,-372
88,1110,-401
115,1120,-401
260,1150,-466
298,1121,-591
269,1005,-733
193,805,-827
67,437,-844
8,388,-825
-92,421,-805
-319,578,-778
-373,645,-757
-401,680,-696
-436,684,-601
-549,644,-498
-596,624,-521
-621,623,-540
-618,644,-520
-510,714,-341
-416,800,-129
-229,1183,520
-170,1302,583
-155,1218,216
-213,987,-414
-534,793,-873
-642,892,-522
-592,936,-194
-182,729,-231
-55,665,-343
-36,692,-378
-53,756,-370
50,851,-300
137,917,-216
166,1095,-163
140,1129,-248
146,1096,-328
195,1011,-343
339,847,-287
404,841,-298
452,890,-303
460,960,-257
352,1039,-134
322,1036,-162
358,1027,-245
452,1077,-376
389,1151,-381
255,1237,-360
118,1294,-327
77,1223,-239
180,1130,-223
296,1062,-264
372,1022,-414
330,979,-408
278,907,-353
218,845,-385
208,861,-514
190,846,-660
140,772,-788
43,660,-888
-87,544,-954
-220,449,-973
-439,365,-888
-533,401,-835
-608,492,-791
-649,618,-745
-646,748,-678
-603,849,-586
-535,896,-480
-409,857,-326
-376,825,-303
-349,812,-282
-312,818,-223
-281,844,-130
-281,899,-58
-315,983,-41
-269,1114,11
-139,1111,76
-56,1083,26
-148,1040,-200
-406,964,-488
-650,844,-638
-679,719,-567
-456,651,-369
66,744,-150
87,835,-212
-4,905,-326
-84,945,-418
-84,970,-440
-19,1002,-390
62,1045,-305
132,1083,-221
183,1101,-138
191,1066,-151
145,1026,-171
102,970,-166
102,903,-137
147,845,-122
205,828,-157
236,867,-221
220,938,-259
145,1039,-191
160,1052,-151
223,1060,-134
295,1074,-127
334,1105,-118
322,1164,-112
281,1246,-118
240,1317,-131
211,1283,-157
220,1213,-176
233,1178,-206
233,1186,-251
208,1197,-311
161,1167,-390
118,1089,-485
126,875,-664
162,766,-712
169,665,-747
107,584,-801
-21,528,-874
-175,482,-926
-307,436,-922
-399,402,-876
-531,447,-769
-604,526,-688
-676,625,-570
-733,726,-450
-765,805,-372
-767,834,-338
-739,806,-307
-678,743,-254
-511,697,-219
-460,760,-280
-447,850,-325
-446,926,-271
-411,965,-86
-319,965,154
-176,937,155
-285,941,-187
-491,936,-518
-636,897,-615
-577,837,-461
-323,812,-234
-39,867,-116
44,1060,-220
-88,1067,-264
-164,1012,-250
-126,961,-205
-25,966,-159
56,1022,-120
73,1086,-84
42,1113,-54
6,1086,-43
15,963,-64
55,924,-43
98,898,4
124,873,35
111,863,8
60,892,-62
4,951,-115
-8,1007,-57
17,1000,-11
38,1012,9
60,1066,22
95,1156,31
135,1253,13
153,1319,-56
67,1266,-249
30,1191,-296
51,1134,-313
112,1098,-337
155,1055,-389
144,983,-460
94,892,-537
-12,764,-688
-52,729,-744
-83,681,-763
-112,617,-752
-165,560,-736
-260,538,-730
-383,548,-724
-494,572,-702
-632,663,-601
-679,740,-518
-703,807,-419
-682,838,-331
-613,852,-278
-521,888,-255
-445,936,-234
-407,936,-193
-411,751,-54
-421,726,10
-426,823,20
-420,983,-61
-395,1099,-238
-361,1102,-446
-347,1009,-585
-374,894,-583
-444,788,-294
-403,769,-202
-319,747,-211
-240,743,-265
-194,774,-294
-168,832,-272
-138,883,-221
-98,902,-168
-56,894,-124
2,932,-104
21,1021,-143
31,1132,-188
23,1221,-204
-1,1252,-170
-21,1213,-94
-19,1121,-8
3,1019,50
44,921,15
48,912,-33
50,893,-71
64,871,-107
103,884,-162
165,950,-234
225,1046,-290
240,1129,-306
94,1217,-254
20,1244,-235
9,1252,-227
56,1222,-221
115,1156,-231
148,1078,-295
151,1012,-433
145,967,-614
143,917,-854
117,872,-870
58,792,-846
-25,688,-805
-117,586,-754
-195,509,-703
-256,474,-670
-315,491,-661
-482,618,-622
-567,668,-554
-624,686,-475
-649,681,-415
-645,660,-378
-609,621,-343
-550,579,-295
-494,577,-252
-470,670,-229
-509,1082,-139
-532,1226,-28
-542,1232,78
-525,1126,131
-465,994,117
-382,919,39
-345,922,-102
-604,939,-459
-760,866,-515
-768,775,-447
-614,714,-332
-399,683,-264
-230,665,-265
-130,671,-289
-56,737,-288
45,985,-220
21,1034,-187
-27,994,-158
-38,922,-139
11,895,-143
86,942,-158
106,1104,-70
43,1134,42
-30,1128,142
-96,1110,190
-150,1085,171
-182,1037,84
-168,957,-60
-94,874,-217
146,829,-285
234,864,-181
275,906,-89
276,947,-81
252,993,-152
159,1156,-297
100,1276,-301
46,1383,-272
4,1399,-247
25,1301,-290
73,1172,-358
136,1048,-431
188,886,-594
132,821,-685
62,747,-745
25,681,-755
-33,597,-748
-140,536,-783
-274,463,-823
-377,424,-840
-470,526,-793
-519,603,-762
-591,648,-744
-670,669,-719
-723,708,-524
-665,726,-383
-582,729,-282
-472,723,-203
-464,755,-169
-481,844,-110
-511,988,3
-517,1162,355
-503,1052,323
-525,865,8
-577,721,-411
-508,716,-449
-358,744,-120
-233,746,49
-198,809,-303
-201,912,-470
-178,1035,-488
-156,1143,-412
-171,1227,-167
-165,1187,-11
-137,1095,113
-114,977,141
-121,829,-62
-108,818,-146
-60,810,-153
3,791,-112
63,836,-85
36,921,-122
-10,1004,-154
-52,1047,-151
-31,1067,-72
26,1104,-59
84,1161,-82
123,1261,-155
115,1284,-161
118,1278,-152
140,1239,-143
189,1127,-177
187,1094,-242
175,1070,-345
164,1028,-468
131,857,-679
107,761,-747
86,683,-797
59,623,-833
-121,514,-847
-267,462,-822
-393,429,-790
-469,430,-760
-527,598,-680
-537,734,-611
-527,836,-541
-491,873,-485
-375,876,-411
-317,916,-413
-274,970,-449
-256,1031,-464
-277,1045,-406
-308,1062,-360
-343,1078,-372
-366,1072,-406
-291,1060,-284
-183,1048,-121
-149,1011,-71
-443,755,-378
-535,596,-451
-439,520,-392
-221,563,-317
56,785,-331
53,854,-317
23,886,-273
5,888,-247
36,814,-283
91,792,-297
160,825,-309
242,969,-380
241,977,-417
223,928,-436
211,875,-449
321,965,-495
445,1076,-488
546,1157,-436
570,1191,-357
474,1196,-258
464,1184,-262
482,1160,-295
479,1131,-353
378,1101,-510
350,1073,-573
356,1008,-604
378,815,-606
373,755,-619
360,728,-672
331,699,-772
190,564,-998
86,508,-1053
-20,495,-1062
-113,514,-1042
-192,553,-967
-213,588,-923
-293,654,-878
-467,735,-823
-841,819,-635
-844,812,-518
-717,793,-424
-476,750,-354
-466,741,-330
-483,756,-286
-483,793,-244
-456,925,-221
-437,1025,-151
-380,1134,5
-289,1202,151
-293,1069,-12
-454,904,-118
-595,746,-3
-600,639,244
-365,588,194
-335,573,-78
-365,545,-215
-355,547,-144
-143,738,63
-72,829,14
-75,844,-85
-132,748,-282
-109,715,-385
-43,712,-472
57,744,-514
315,943,-487
437,1096,-458
517,1238,-434
534,1333,-418
472,1325,-394
473,1259,-368
492,1202,-346
440,1181,-406
390,1185,-459
372,1170,-474
379,1135,-444
351,1046,-393
320,1008,-429
311,976,-496
325,933,-566
321,769,-659
263,679,-712
155,615,-788
7,561,-869
-280,385,-899
-357,309,-838
-394,296,-774
-425,348,-738
-570,497,-706
-652,547,-646
-686,600,-573
-600,804,-614
-562,908,-676
-564,946,-641
-581,914,-502
-538,901,-229
-490,986,-145
-459,1071,-67
-447,1102,-11
-336,1078,66
-221,1104,184
-151,1139,289
-199,1129,253
-512,905,-99
-574,748,-164
-519,613,-158
-401,542,-173
-210,677,-179
-162,812,-64
-146,890,50
-170,876,53
-265,750,-259
-253,746,-358
-179,784,-315
-29,927,-19
-21,1037,48
-25,1132,7
-8,1147,-109
24,961,-299
42,908,-277
126,942,-196
274,1024,-110
421,1105,-54
340,1110,-98
227,1160,-179
134,1265,-256
-42,1418,-248
-161,1377,-214
-254,1282,-248
-85,1103,-466
152,1039,-521
318,973,-523
294,901,-522
-88,790,-597
-195,733,-623
-227,649,-622
-264,542,-611
-444,334,-604
-528,261,-597
-595,230,-590
-665,260,-593
-798,464,-632
-835,578,-642
